item-name	item-description	listing-id	seller-sku	price	quantity	open-date	image-url	item-is-marketplace	product-id-type	zshop-shipping-fee	item-note	item-condition	zshop-category1	zshop-browse-path	zshop-storefront-feature	asin1	asin2	asin3	will-ship-internationally	expedited-shipping	zshop-boldface	product-id	bid-for-featured-placement	add-delete	pending-quantity	fulfillment-channel	Business Price	Quantity Price Type	Quantity Lower Bound 1	Quantity Price 1	Quantity Lower Bound 2	Quantity Price 2	Quantity Lower Bound 3	Quantity Price 3	Quantity Lower Bound 4	Quantity Price 4	Quantity Lower Bound 5	Quantity Price 5	optional-payment-type-exclusion	Progressive Price Type	Progressive Lower Bound 1	Progressive Price 1	Progressive Lower Bound 2	Progressive Price 2	Progressive Lower Bound 3	Progressive Price 3	maximum-retail-price
RETAIL SUPPLIESConcave, Convex, Convexoconcave, PlanoConvex, Concavoconvex, Plano Concave Lens - Set of 6	CONCAVE, CONVEX, CONVEXOCONCAVE, PLANO CONVEX, CONCAVOCONVEX, PLANO CONCAVE LENS, SET OF 6 lens	0507V9M3LM9	HE_133_SetOf6Lens	450	0	2019-05-07 15:21:19 IST		y	1			11				B07C1PCPCL						B07C1PCPCL			0	DEFAULT																					2000.0
UG LAND INDIA Silicone Mold Tray 8-Cavity Different Sizes Love Heart Shape Suitable for Fondant, Gum Paste, and Chocolate (Multicolor)		1111X5ZKO8W	HE_152_Love Heart Shap	170	0	2020-11-11 16:44:02 IST		y	1			11				B07T2W6K5D						B07T2W6K5D			0	DEFAULT																					500.0
RETAIL SUPPLIES 1 Plano Convex Lens Dia 18 mm, Focus 25 mm, Optics Experiments Telescope Eyepiece	glass lens, 1 Plano Convex Lens Dia 18mm, Focus 25 mm, Optics Experiments Telescope Eyepiece	1117V2EXUAK	HE_18mm25mmplanoConvex	250	0	2019-11-18 02:17:51 IST		y	1			11				B081MTM691						B081MTM691			0	DEFAULT																					400.0
Deepak Enterprise A4 Lamination Sheets Pouch for Hot Laminator (80 micron, 225 x 310 mm)		0507V7VW6F2	HE_218_772017_A4_LamSheets_100	768	0	2019-05-07 16:27:38 IST		y	1			11				B01N2S81XX						B01N2S81XX			0	DEFAULT																					1100.0
Deepak Enterprise 10k OHM 1/4w 5% carbon film resistor - Set of 100 Resistance		0507V9L0J8I	HE_219_772017_10k_resistor	128	0	2019-05-07 16:26:55 IST		y	1			11				B01MYSUG1Q						B01MYSUG1Q			0	DEFAULT																					300.0
Deepak Enterprise 1K Ohm 1/4W 5% Carbon Film Resistor, Set of 100 Resistance		0515VPK3Z06	HE_221_772017_1k_resistor	115	0	2019-05-15 11:34:27 IST		y	1			11				B01MSS8O3N						B01MSS8O3N			0	DEFAULT																					200.0
Deepak Enterprise Convex,Concave, Plano Lens- Set Of 6 Optics + CD Project Experiments	CONCAVE, CONVEX, CONVEXOCONCAVE, PLANO CONVEX, CONCAVOCONVEX, PLANO CONCAVE LENS, SET OF 6 lens	0507V8UHYC6	HE_222_772017_SetOf6LensWithCD	800	0	2019-05-07 16:26:39 IST		y	1			11				B01I3HU952						B01I3HU952			0	DEFAULT																					2000.0
Deepak Enterprise Set Of 130 Resistance, 10 Each Of 13 Values, Assorted Resistors Pack		0507V7VQ0M5	HE_223_772017_130ResistorPack	202	0	2019-05-07 16:26:08 IST		y	1			11				B01LYBXSNS						B01LYBXSNS			0	DEFAULT																					400.0
Classic Chinese Fountain Pen Golden Flat Nib		0707SFX6PUF	HE_224_772017_FlatNibPen	180	0	2017-07-07 17:54:35 IST		y	1			11				B01CK39G5E						B01CK39G5E			0	DEFAULT																					
Deepak Enterprise Do It Yourself Electronics and Circuits Educational Learning Kit		0507V7VT5ZW	HE_235_772017_FunWithElect	428	0	2019-05-07 16:25:42 IST		y	1			11				B0736YCC4C						B0736YCC4C			0	DEFAULT																					500.0
Linen Tester 10X Magnifying		0708SQS0Y6F	HE_531_872017_10xlinenTester	350	0	2017-07-08 21:02:34 IST		y	1			11				B01AJY8O0E						B01AJY8O0E			0	DEFAULT																					
Deepak Enterprise Foldable Magnifying Glass Diamond Tester, 10X , Black		0708SQTEAEL	HE_537_872017_FoldingMagnifier	250	0	2017-07-08 21:08:37 IST		y	1			11				B01AK0CA8O						B01AK0CA8O			0	DEFAULT																					400.0
Deepak Enterprise Transparent Fountain Pen , Made In India		0507V8VC25S	HE_541_872017_TransparentFountainPen	165	0	2019-05-07 18:19:01 IST		y	1			11				B06W2NJ73T						B06W2NJ73T			0	DEFAULT																					250.0
Deepak Enterprise 100k ohm 1/4w 5% carbon film resistor - Set of 100		0508VAOXCUJ	HE_542_872017_100kResistor	149	0	2019-05-08 10:52:51 IST		y	1			11				B01MQP79S8						B01MQP79S8			0	DEFAULT																					250.0
Classic Chinese Formal Fountain Pen Combo		0708SQWM8W9	HE_546_872017_2ChinaFountainPen	290	0	2017-07-08 21:16:09 IST		y	1			11				B01EGJYFJW						B01EGJYFJW			0	DEFAULT																					
Indian Formal Fountain Pen(Grey)		0708SQYOJ0L	HE_549_872017_SilverIndiaPen	160	0	2017-07-08 21:20:15 IST		y	1			11				B01D322FAO						B01D322FAO			0	DEFAULT																					
Stainless Steel 2.25X Magnifying Glass(3 inch)		0507VADTOOV	HE_551_872017_3inchMagnifier	285	0	2019-05-07 16:23:03 IST		y	1			11				B01AJVP81K						B01AJVP81K			0	DEFAULT																					400.0
Deepak Enterprise Digital Pocket Sports Stop Watch, Pro Trainer		0507V7VLUOO	HE_555_872017_StopWatch	280	0	2019-05-07 16:22:37 IST		y	1			11				B06X9XC5DM						B06X9XC5DM			0	DEFAULT	280.0	percent	1	35																	500.0
Badminton Racket Towel Grip(Yellow)		0708SR39D43	HE_558_872017_TowelGripYellow	190	0	2017-07-08 21:27:37 IST		y	1			11				B01AAFZ9AA						B01AAFZ9AA			0	DEFAULT																					250.0
Generic Refillable Empty Spray Bottle, 5ml (Pack of 2)-54000808MG		0507V6VK3RK	HE_5ml_bottle_2pcs	79	0	2019-05-07 12:37:45 IST		y	1			11				B01FXH1C10						B01FXH1C10			0	DEFAULT																					250.0
RETAIL SUPPLIES Glass Telescope Eyepiece, White	Glass Plano Convex Lens Dia 6.9 mm, Focus 25 mm, Optical Experiments, Telescope Eyepiece	1117V2A4UDA	HE_6.9mm25mmPlanoConvex	110	0	2019-11-18 02:23:46 IST		y	1			11				B081MQJHBS						B081MQJHBS			0	DEFAULT																					450.0
Badminton Racket Towel Grip(Green)		0708SR3I4N9	HE_601_872017_GreenTowelGrip	195	0	2017-07-08 21:29:13 IST		y	1			11				B01A6XE0NI						B01A6XE0NI			0	DEFAULT																					250.0
Deepak Enterprise Electronics Workbench Project Kit with 50 Projects and 120 Parts		0507VADJ9BH	HE_605_872017_Workbench	1500	0	2019-05-07 16:21:33 IST		y	1			11				B00VCLHQKI						B00VCLHQKI			0	DEFAULT																					2500.0
Deepak Enterprise Electronics Project Spares Assorted Capacitors		0507V7VNJKK	HE_607_872017_AssortedCapcitors	160	0	2019-05-07 16:21:13 IST		y	1			11				B01MECIOF4						B01MECIOF4			0	DEFAULT																					250.0
Arduino Uno Based, 3 in 1 Robotic Kit, Line Following Robot, Obstacle Avoider, InchWorm, DIY		0708SR5ZOO9	HE_611_872017_3in1Robo	2990	0	2017-07-08 21:38:42 IST		y	1			11				B0196878TC						B0196878TC			0	DEFAULT																					5000.0
Kotlon Sport Wrist Support with Thumb Wrap (Free Size)		0708SR6AVKF	HE_612_872017_WristWrap	245	0	2017-07-08 21:41:13 IST		y	1			11				B01N76WSHA						B01N76WSHA			0	DEFAULT																					
Deepak Enterprise Gym Wrist Fitness Band Adjustable Support		0507VACZXHX	HE_613_872017_WristBand	165	0	2019-05-07 16:20:28 IST		y	1			11				B01N05ZVGU						B01N05ZVGU			0	DEFAULT																					300.0
Deepak Enterprise Padded Stretchable & Warm Fabric Knee Support Brace Cap		0708SS627AL	HE_740_872017_KneePad	215	0	2017-07-08 23:11:06 IST		y	1			11				B01N3W504U						B01N3W504U			0	DEFAULT																					
Knee Support Brace Cap, Stretchable & Warm Fabric		0708SS6BVJ9	HE_741_872017_KneeSuppRlon	189	0	2017-07-08 23:11:56 IST		y	1			11				B01MQFI9E2						B01MQFI9E2			0	DEFAULT																					
Knee Support Brace Cap, Stretchable & Warm Fabric		0708SS7EPEL	HE_744_872017_RlonKneeSupport	319	0	2017-07-08 23:14:30 IST		y	1			11				B01N0A8J99						B01N0A8J99			0	DEFAULT																					
Neoprene Adjustable Ankle Leg Support		0707SCPXGDF	HE_800_772017_kneeSupport	240	0	2017-07-07 11:31:22 IST		y	1			11				B019C65WUA						B019C65WUA			0	DEFAULT																					
FUN + LEARN Black Red Electric Metal Alligator Clips Test Probe - Pack of 12		0723SW84YXF	HE_810_2372017_aligatorClips	169	0	2017-07-23 23:41:20 IST		y	1			11				B01LY6AIMM						B01LY6AIMM			0	DEFAULT																					300.0
Deepak Enterprise Neoprene Elbow Support		0707SCR7SNR	HE_812_772017_ElbowSupport	219	0	2017-07-07 11:42:41 IST		y	1			11				B01BEVTEHS						B01BEVTEHS			0	DEFAULT																					
Deepak Enterprise Badminton Racket Towel Grip(Black)		0508VAOZS16	HE_814_772017_RacketGrip	145	0	2019-05-08 10:52:08 IST		y	1			11				B01AAG75TW						B01AAG75TW			0	DEFAULT																					250.0
Deepak Enterprise 2Pc, L Guard Abdomen Supporter Cricket, Gym, Sports Protecter, M Size, 28 To 32 Inch Waist		0707SCRRQI9	HE_815_772017_LGuard_2Pcs	300	0	2017-07-07 11:45:48 IST		y	1			11				B01M3NERUV						B01M3NERUV			0	DEFAULT																					500.0
CONCAVE, Convex, CONVEXOCONCAVE, Plano Convex, CONCAVOCONVEX Lens etc. Set of 6		0707SCS6IV9	HE_818_772017_SetOf6Lens	850	0	2017-07-07 11:48:32 IST		y	1			11				B01AJU23VE						B01AJU23VE			0	DEFAULT																					2000.0
Full Range pH 1-14 Test Indicator Litmus Paper Water Soil Urine Testing Kit, 2X 80 PH Strips	2 packs of Full Range pH 1-14 Test Indicator Litmus Paper Water Soil Urine Testing Kit, 80 PH Strips per packet	0507V9LBHZN	HE_843_221217_2_phstrips160	449	0	2019-05-07 15:33:13 IST		y	1			11				B078KQB4B6						B078KQB4B6			0	DEFAULT																					750.0
RETAIL SUPPLIES Silicone English Alphabet Letters and Number Mold Capital Char Mould	Silicone English alphabet letters and number mold capital char mould	1106V8RY2VL	HE_AlphabetCapsNumbers_mold	650	0	2019-11-07 03:31:12 IST		y	1			11				B0813Z2D4N						B0813Z2D4N			0	DEFAULT																					950.0
Mini Tough Plastic Contact Lens Case Storage Box - Pack of 2	Pack of 4, strong plastic good quality contact lens storage boxes	0507V9I8C8G	HE_CntLens_box_4pc	235	0	2019-05-07 12:38:02 IST		y	1			11				B07H6ZBH7K						B07H6ZBH7K			0	DEFAULT																					350.0
RETAIL SUPPLIES Water Crystal Ball Beads, Orbeez, Plant Pot Fill, Pearl Jelly, Artificial Soil Vase Filler	Increases size after kept in water for 2-3 hours. crystal water beads balls orbeez, used as artificial soil for plants. retains water for days, can also be used as additive over soil. Used for decorations purposes, approx 1-1.5 cm of full grow size, made of non toxic polymer.	0516UEAYHLO	HE_Green_balls_800_orbeez	140	0	2018-05-17 02:20:31 IST		y	1			11				B07D43V7LF						B07D43V7LF			0	DEFAULT	140.0	percent	2	10																	250.0
RETAIL SUPPLIES Optics Experiments Kit, DIY 21 Projects with Ebook Cd, School Optical Physics, Ray Optic, Reflection, Refraction, Periscope	Optics Experiments Kit, Glass Lens, Mirrors, Slab, Prism, Laser Based, Diy 21 Projects, Ebook Cd, High School Optical Physics, Reflection, Refraction, Periscope, 3d Illusions	0507V7URT8L	HE_New_OpticalKit	1200	0	2019-05-07 14:33:46 IST		y	1			11				B07F2P4ZBJ						B07F2P4ZBJ			0	DEFAULT																					1500.0
Silicone Bunny Mold Rabbit Mould soap Icing Reusable Silicon Rubber	100% silicone reusable flexible mold multipurpose reusable	1103V19S6T7	HE_RabbitmoldSil	400	0	2019-11-04 04:04:09 IST		y	1			11				B07ZYBD7QG						B07ZYBD7QG			0	DEFAULT																					750.0
RETAIL SUPPLIES Plastic Artificial Soil Vase Filler, Standard Size (Red)	Increases size after kept in water for 2-3 hours. crystal water beads balls orbeez, used as artificial soil for plants. retains water for days, can also be used as additive over soil. Used for decorations purposes, approx 1-1.5 cm of full grow size, made of non toxic polymer.	0516UED3STA	HE_Red_balls_800_orbeez	140	0	2018-05-17 02:18:36 IST		y	1			11				B07D4429KM						B07D4429KM			0	DEFAULT	140.0	percent	2	10																	250.0
0.5kw Air cooled spindle motor ER11 chuck 500W Spindle dc Motor & 52mm clamps & Power Supply speed governor For CNC		0507V8SONNH	HE_SPindle_0.5kw	11000	0	2019-05-07 12:36:19 IST		y	1			11				B07H9HT7NJ						B07H9HT7NJ			0	DEFAULT																					11500.0
RETAIL SUPPLIES Water Crystal Ball Beads, Orbeez, Vase Plant Pot Fill Artificial Soil	Increases size after kept in water for 2-3 hours. crystal water beads balls orbeez, used as artificial soil for plants. retains water for days, can also be used as additive over soil. Used for decorations purposes, approx 1-1.5 cm of full grow size, made of non toxic polymer.	0516UEAFRKS	HE_Yellow_balls_800_orbeez	140	0	2018-05-17 02:14:06 IST		y	1			11				B07D43ZV7B						B07D43ZV7B			0	DEFAULT	140.0																				250.0
CraftJunction Meditating Monk Buddha Smoke Backflow Cone Incense Holder Decorative Showpiece with 10 Free Smoke Backflow Scented Cone Incenses (Yellow)		0706XHTH42L	HE_budhha insence	100	0	2020-07-06 17:30:29 IST		y	1			11				B078YVNSQR						B078YVNSQR			0	DEFAULT																					200.0
RETAIL SUPPLIES 1 Convex Lens, Focus 100 cm, Dia 7.5 cm	1 Convex Lens, Focus 100 cm, Dia 7.5 cm	0923UJ0VLC1	HE_f100cmD75mm_convexlens	109	0	2018-09-23 22:13:15 IST		y	1			11				B07HLTTB2J						B07HLTTB2J			0	DEFAULT																					500.0
Silicone Giraffe Animal Mould Reusable Flexible Silicon Mold	100% silicone reusable flexible mold multipurpose reusable	1103V194I9Y	HE_giraffeMold	750	0	2019-11-04 04:09:23 IST		y	1			11				B07ZYBL2N7						B07ZYBL2N7			0	DEFAULT																					850.0
Silicone Mold Cute Crab Animal Mould soap Icing Reusable	100% silicone mold, reusable flexible mould	1103V19331M	HE_kekda_mold	500	0	2019-11-04 04:00:21 IST		y	1			11				B07ZY9Z47G						B07ZY9Z47G			0	DEFAULT																					650.0
RETAIL SUPPLIES Red Line Module 5mW 650nm with Laser Light, Source of Light for Optical Experiments, ray Optics Projects	1 pcs Red Line Module 5mW 650nm with laser light, line source of light for optical experiments, ray optics projects	0507V9I7T9I	HE_line_lasr_adaptor	250	0	2019-05-07 12:39:19 IST		y	1			11				B07GX7WV76						B07GX7WV76			0	DEFAULT																					400.0
Electronics Project Mega Kit 60 in 1 Advanced Circuits Projects	Mega Kit - is the most presentable and ultimate circuit making kit. Includes onboard and loose components, E-book, Video DVD to give a platform in circuit making and experimentation in electronics. The kit is designed for Electronics enthusiasts and hobbyists who likes to experiment with Electronic components by creating and testing circuits. This kit provides a versatile platform for making and breaking circuits on the fly.	0507V9IZA9P	HE_megaKit_60in1	2250	0	2019-05-07 12:33:56 IST		y	1			11				B07J4BH7MB						B07J4BH7MB			0	DEFAULT																					3200.0
InSilico Pack of 5 Silicone Lid Beer Saver Bottle Cap Stopper Reusable Silicone Beer Saver Bottle Cap Leak Free (Color May Vary)	Soft Silicone Caps for glass bottles, Can fit on any bottle, Cola, wine etc	0506V3ECTVT	HE_silicone_caps_5	195	0	2019-05-06 20:41:55 IST		y	1			11				B07HX7X52T						B07HX7X52T			0	DEFAULT																					350.0
L Guard Abdomen Supporter Cricket, Gym, Sports Protecter, M Size, 28 to 32 Inch Waist		0425U52QRBR	HK-XF42-C1ED	228	0	2018-04-25 17:52:13 IST		y	1			11				B07CK9MV56						B07CK9MV56			0	DEFAULT																					300.0
HomeBakers Mart Silicone Sleeping Child Baby Mold Fondant Moulds Chocolate Cake Decorating Tools Clay Art		0617Z5QNO5E	HK-ZITL-HXEK	249	0	2022-06-17 19:03:20 IST		y	1			11				B08ZJQ18TV						B08ZJQ18TV			0	DEFAULT																					400.0
ISD1820 Recording Module Voice Module Board Telephone rec with Microphone + Loudspeaker for arduino + Free Instruction cd	Product description Product Description: First, the main chip: ISD1820 Second, the size: 38 mm * 42.5 mm Operating voltage: 3 ~ 5 v DC Fourth, the main features of 1, it is easy to use 10 seconds of voice recording 2, high - quality, natural voice restored 3, can be 2 as a propaganda of the module 4, with the loop, worldwide playback, single - pass play function 5, the available microcontroller control 6,free cd for know clearly about it	0322UJGR2XL	HO-JZIU-GCPM	290	0	2018-03-22 18:01:44 IST		y	1			11				B07C8LGPPM						B07C8LGPPM			0	DEFAULT																					500.0
Deepak Enterprise A4 Lamination Sheets Pouch 80 Micron, 225x310mm, for Hot Laminator, 50 Sheets, Transparent		0507V9M7GQ3	HP-JT6B-WCZJ	400	0	2019-05-07 16:10:14 IST		y	1			11				B075HLDB2Z						B075HLDB2Z			0	DEFAULT																					400.0
RETAIL SUPPLIES 19 Cavity Mini Assorted Bows Heart Silicone Mold	19 Cavity Mini Assorted Bows Crown Heart Silicone Mold Cake Decorating for Sugarcraft, Fondant, Cake, Resin, Polymer Clay, DIY Crafting Projects DIMENSIONS approx: 9.4*7.6*1.3 cm, largest shape 2.2*2 cm smallest shape 1.2*1 cm	0320XZYAMCU	HV-N73N-JVXV	299	0	2020-03-20 15:38:41 IST		y	1			11				B0865CYHX7						B0865CYHX7			0	DEFAULT																					500.0
RETAIL SUPPLIES Cute Mermaid Reusable Flexible Silicone Mould for Resin, Clay, Cement, Fondant Decoration		0929XUHJN1S	Handfolded_mermaid	500	0	2020-09-30 02:48:38 IST		y	1			11				B08KFNXQWQ						B08KFNXQWQ			0	DEFAULT																					650.0
3D Sunflower Candle Mould Silicone Craft Art Mold for Handmade Soap, Bath Bomb, Lotion bar, Chocolate, Jello, Crayon, Wax	1 pcs Sunflower Candle Mould Easy to Use Easy to Clean reusable and flexible mold	1125XB4NY2U	IF-2RH5-VNOY	800	0	2020-11-25 18:36:39 IST		y	1			11				B08P5357VX						B08P5357VX			0	DEFAULT																					1500.0
He Retail Pack Of 2 Glass Slab 2 Prism		0507V9LTB50	IG-1A6K-NARY	580	0	2019-05-07 15:43:35 IST		y	1			11				B075NFB2Q6						B075NFB2Q6			0	DEFAULT																					700.0
RETAIL SUPPLIES Full pH 1-14 Test Indicator Litmus Paper Water Soil Testing Kit -200 Strips		0223VJCR5L4	INDICA_200PHStrips_2pck	210	0	2019-02-23 15:01:30 IST		y	1			11				B07P1GX9QX						B07P1GX9QX			0	DEFAULT																					280.0
Universal Full Range pH 1-14 Strip (400 Strips) Made In India	4 pack, 400 leaves, ph strips, universal, range: 1-14, Made in India	0507V6VCH84	INDICA_400StripsPH	475	0	2019-05-07 12:05:11 IST		y	1			11				B07NYDVL9Y						B07NYDVL9Y			0	DEFAULT	475.0	percent	1	50																	580.0
Full pH 1-14 Test Indicator Litmus Paper Water Soil Testing Kit, 500 Strips, Made In India		0507V9IBM5R	INDICA_500PHStripsPck	510	0	2019-05-07 12:05:39 IST		y	1			11				B07P3L2V6W						B07P3L2V6W			0	DEFAULT	510.0	percent	1	50																	600.0
RETAIL SUPPLIES Full pH 1-14 Test Indicator Litmus Paper Water Soil Testing Kit, 100 Strips		0507V9LEFSS	INDICA_PHSTRIP1pck	240	0	2019-05-07 12:06:21 IST		y	1			11				B07NZBN4ZK						B07NZBN4ZK			0	DEFAULT																					250.0
Deepak Enterprise 0.01uF 103 50V Dip Low Voltage Ceramic Disc Capacitors -Set of 20 Pieces		0507V8UAIBM	IO-3SKD-8743	100	0	2019-05-07 16:14:24 IST		y	1			11				B01MTE8BV5						B01MTE8BV5			0	DEFAULT																					150.0
DT830D LCD Display Digital Multi-meter Digital Multimeter (Yellow Color)		0124AXM5J1G	IZ-48CB-JSIV	185	0	2023-01-24 18:07:55 IST		y	1			11				B09HPYXTCR						B09HPYXTCR			0	DEFAULT																					400.0
IndoSilico Flower Floral Cake Fondant Mold Chocolate Mould Soft Silicone Reusable Washable Temperature Resistant	Food grade silicone is used in this mold. --------------------------------------------- We make customize molds, If you need a mold for your design (figurine, wax candle or any other item) . Please contact us at below mentioned number. --------------------------------------------- Other Features: --------------------------------------------- Food grade silicone is used in this mold. Soft and flexible silicone 100% pure silicone, no additives Made in India --------------------------------------------- IndoSilico - At IndoSilico, we use different types of silicone for different molds, depending on the properties and usage of mold. For example - Molds for cement casting uses harder silicone. And molds of soap and small figurines uses extra flexible silicone.	0507V8SICCX	IndoSilico_RosePack01	950	0	2019-05-07 12:09:21 IST		y	1			11				B07MK7SYXL						B07MK7SYXL			0	DEFAULT																					1400.0
100 A6 Lamination Pouches Sheet, ID Card Size 70x100mm	100 A6 Lamination pouches sheet, ID card size 70x100mm	0507V5REWVS	J8-DCJH-4W8W	249	0	2019-05-07 14:33:19 IST		y	1			11				B07F6CN3HN						B07F6CN3HN			0	DEFAULT																					500.0
Deepak Enterprise A4 Lamination Sheets Pouch 80 Micron, 225x310mm, for Hot Laminator, 100 Sheets, Transparent		0507VAEBXWL	J9-IK0I-D6SO	680	0	2019-05-07 16:11:11 IST		y	1			11				B075HM8PHH						B075HM8PHH			0	DEFAULT																					800.0
HE Retail Supplies 1 Concave lens, Focus 20 cm, Dia 7.5 cm (White)	HE Retail Supplies 1 Concave lens, Focus 20 cm, Dia 7.5 cm (White)	0520VYR7GLY	JT-GBRL-SNO7	150	0	2019-05-20 17:24:23 IST		y	1			11				B07G14L9HY						B07G14L9HY			0	DEFAULT																					500.0
20 pcs, 100uF 50 Volt Electrolytic Capacitors		0507V9KTZEQ	JW-HVNX-O4LM	200	0	2019-05-07 15:28:25 IST		y	1			11				B07B494LBP						B07B494LBP			0	DEFAULT																					300.0
20 pcs, 0.01uF 10nf 103 50V DIP Low Voltage Ceramic Disc Capacitors Bundle with 100 ohm 1/4w 5% Carbon Film Resistor, Set of 100 Resistance (2 Items)	20 pcs, 0.01uF 10nf 103 50V DIP Low Voltage Ceramic Disc Capacitors	0507V9MYJ45	K3-12Q2-CPN6	140	0	2019-05-07 15:39:15 IST		y	1			11				B074CD91Z3						B074CD91Z3			0	DEFAULT																					250.0
RETAIL SUPPLIES Handmade Soap Silicone Mold Rabbit Shape Craft Resin Clay Chocolate Candy Mould (Food Grade)	Brand: HE Retail supplies Material: Food Grade Silicone Specification(approx): 9.4 x 8.2 x 3.4 cm Inner Size: 7.7 x 6.4 x 2.5 cm Mold Weight: 113g End product Weight: 54g Color: Random Features: Flexible and Non-Stick ,Easy to Demould and clean , Durable in use	0723VJWP8U2	K9-CN62-VQU6	685	0	2019-07-23 11:49:41 IST		y	1			11				B07VKJRRNF						B07VKJRRNF			0	DEFAULT																					1500.0
Green : 12Pcs 3D DIY Wall Sticker Stickers Butterfly Home Decor Room Decorations New (Green)	New Qualified Wall Stickers 12pcs Decal Wall Stickers Home Decorations 3D Butterfly Rainbow PVC Wallpaper for living room Feature: 100% brand new and high quality. Quantity: 12 pcs/set Material: PVC Size:11CM(2pcs),8CM(2pcs),6CM(8pcs) The stickers can be applied on all smooth surfaces, such as Walls, Doors,Closets, Plastic, Metal, Tiles, Fridges, Laptops, Cars etc. The butterflies can be perfectly sticked on most smooth and solid walls. Please put the butterflies up on the clean wall and press them each for a minute. It is A perfect gift for any special occasions like Christmas, wedding, birthday, anniversary, engagement, new baby, graduation,retirement or just a token of love clour green	0213XP2AEPU	KA-S631-55VU	190	0	2020-02-13 18:24:24 IST		y	1			11				B084RK3CWH						B084RK3CWH			0	DEFAULT																					300.0
1 Convex lens, Focus 15 cm, Dia 7.5 cm	HE Retail Supplies 1 Convex lens, Focus 15 cm, Dia 7.5 cm (White	0507V9KTUK7	KB-PSSL-6J5L	150	0	2019-05-07 14:29:40 IST		y	1			11				B07G14YDB7						B07G14YDB7			0	DEFAULT																					500.0
He Retail Pack Of 5 Convex Lens		0507V9LWOA8	KK-RRFW-8GAR	320	0	2019-05-07 15:52:42 IST		y	1			11				B075M7Q9RB						B075M7Q9RB			0	DEFAULT																					500.0
RETAIL SUPPLIES Silicone Sleep Baby Cake Decor DIY Soap Mould	Description: Condition: 100% Brand New and High Quality Color: Pink Size: 6.2*8.2*4.2cm/2.44*3.22*1.65" Features: (3) Non-stick, easy to use and clean (4) Safe to use in ovens, microwave ovens, dishwasher and freezer. Package Includes: 1x Sleeping baby Soap Mold Note: Due to light and monitors effect, color difference may exist slightly. Please allow us 1-2mm differences due to manual measurement. Thank you.	0521VY88D90	KR-ECFC-AYJW	1000	0	2019-05-21 14:40:29 IST		y	1			11				B07RZR31Y4						B07RZR31Y4			0	DEFAULT																					1200.0
Round Bird Craft soap Making Silicone Mould	soap mold Bird flying Silicone soap mould flower pattern handmade soap making silicone mold	1230XZYHUG7	L3-JOHG-TSHK	640	0	2020-12-30 15:04:38 IST		y	1			11				B08RNK42N5						B08RNK42N5			0	DEFAULT																					1000.0
Water Crystal Ball Beads, Orbeez, Vase Plant Pot Fill, Water Pearl Jelly, Artificial Soil Vase Filler .1200 (Balls)	Water Crystal Ball Beads, Orbeez, Vase Plant Pot Fill, Water Pearl Jelly, Artificial Soil Vase Filler …1200 (balls)	0601U2E165L	L6-DHD4-RRKL	160	0	2018-06-01 15:17:58 IST		y	1			11				B07DGDYXZG						B07DGDYXZG			0	DEFAULT	160.0																				800.0
HE Retail Supplies 1 Convex lens, Focus 10 cm, Dia 7.5 cm (White	HE Retail Supplies 1 Convex lens, Focus 10 cm, Dia 7.5 cm (White	0507V7UVAQJ	L7-7JQB-2O3M	120	0	2019-05-07 14:30:07 IST		y	1			11				B07G14Y6M1						B07G14Y6M1			0	DEFAULT																					600.0
He Retail Pack Of 10 Convex Lens		0507V7VPKCR	L8-SHMA-EULL	600	0	2019-05-07 16:08:08 IST		y	1			11				B075M62K3R						B075M62K3R			0	DEFAULT																					1000.0
Hair Extension/Patches/Wigs Clips For Men & Women (Set of 16 Pcs)	Hair Extension Hair Patch Clips Wig Clips Men And Boys, Black, 15 Gram, 16 Pcs Pack Of (Extension Clips 16 Pcs)	0312XFO3NU9	LA-ZX6V-8WA9	250	0	2020-03-12 12:41:43 IST		y	1			11				B085TCD63D						B085TCD63D			0	DEFAULT																					400.0
Deepak Enterprise Indicator Litmus Paper Water Soil, Testing Kit, 80 Strips Ph Test (Yellow)	pH stripsLitmus Paper Water Soil, Testing Kit, 80 Strips Ph Test Strip (1 - 14)	0228UMLZZDF	LH-7M0X-IOLA	250		2018-02-28 11:47:49 IST		y	1			11				B07B24Y77D						B07B24Y77D				AMAZON_IN																					400.0
2 pc, Convex Mirror, Glass Optical Experiment Student Science Kits, by HE Retail Supplies		0507VADAWG8	LI-JXGR-RENB	220	0	2019-05-07 15:48:24 IST		y	1			11				B075M6B2CB						B075M6B2CB			0	DEFAULT																					300.0
He Retail Pack Of 2 Concave Lens		0507VACUADI	LZ-YIJT-C207	175	0	2019-05-07 15:49:42 IST		y	1			11				B075M73W1C						B075M73W1C			0	DEFAULT																					300.0
Lotus Candle Mould, Floating Water Candle Mold		0224VJPSES6	Lotus_Mould_1pcs	195	0	2019-02-25 04:22:13 IST		y	1			11				B07P2RVKHS						B07P2RVKHS			0	DEFAULT																					350.0
Pack Of 5, Glass Prism Optical Equilateral 38 mm Science Experiments kit, HE Retail Supplies		0507V9MF2UP	M9-66O5-XRHQ	490	0	2019-05-07 15:52:10 IST		y	1			11				B075M7C9RX						B075M7C9RX			0	DEFAULT																					700.0
